run_id,run_label,configuration,seed,summary_path,metric,metric_label,unit,target_type,reference_key,reference_value,target_value,target_improvement,value,v0_mean_value,improvement,v0_band_min,v0_band_max
V0_I_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_I_0_seed2,V0_I_0,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_I_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_mean,Mean annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_mean,877.1588134765625,877.1588134765625,191.258544921875,636.4241943359375,685.9002685546875,-49.47607421875,-60.02362060546875,85.261474609375
V0_T_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_T_1,V0_T_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_T_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_mean,Mean annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_mean,877.1588134765625,877.1588134765625,191.258544921875,782.7293701171875,685.9002685546875,96.8291015625,-60.02362060546875,85.261474609375
V0_T_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_T_1_seed2,V0_T_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_T_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_mean,Mean annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_mean,877.1588134765625,877.1588134765625,191.258544921875,670.7808837890625,685.9002685546875,-15.119384765625,-60.02362060546875,85.261474609375
D_MZIP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MZIP_1,D_MZIP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MZIP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_mean,Mean annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_mean,877.1588134765625,877.1588134765625,191.258544921875,737.80419921875,685.9002685546875,51.9039306640625,-60.02362060546875,85.261474609375
D_MZIP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MZIP_1_seed2,D_MZIP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MZIP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_mean,Mean annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_mean,877.1588134765625,877.1588134765625,191.258544921875,749.27001953125,685.9002685546875,63.3697509765625,-60.02362060546875,85.261474609375
D_IP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_IP_1,D_IP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_IP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_mean,Mean annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_mean,877.1588134765625,877.1588134765625,191.258544921875,699.3543701171875,685.9002685546875,13.4541015625,-60.02362060546875,85.261474609375
D_IP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_IP_1_seed2,D_IP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_IP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_mean,Mean annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_mean,877.1588134765625,877.1588134765625,191.258544921875,720.78955078125,685.9002685546875,34.8892822265625,-60.02362060546875,85.261474609375
D_MTP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTP_1,D_MTP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_mean,Mean annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_mean,877.1588134765625,877.1588134765625,191.258544921875,732.97802734375,685.9002685546875,47.0777587890625,-60.02362060546875,85.261474609375
D_MTP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTP_1_seed2,D_MTP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_mean,Mean annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_mean,877.1588134765625,877.1588134765625,191.258544921875,714.0582275390625,685.9002685546875,28.157958984375,-60.02362060546875,85.261474609375
D_MT_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MT_1,D_MT_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MT_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_mean,Mean annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_mean,877.1588134765625,877.1588134765625,191.258544921875,422.00860595703125,685.9002685546875,-263.89166259765625,-60.02362060546875,85.261474609375
D_MT_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MT_1_seed2,D_MT_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MT_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_mean,Mean annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_mean,877.1588134765625,877.1588134765625,191.258544921875,327.7957763671875,685.9002685546875,-358.1044921875,-60.02362060546875,85.261474609375
D_MTC_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTC_1,D_MTC_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTC_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_mean,Mean annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_mean,877.1588134765625,877.1588134765625,191.258544921875,443.853515625,685.9002685546875,-242.0467529296875,-60.02362060546875,85.261474609375
D_MTC_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTC_1_seed2,D_MTC_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTC_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_mean,Mean annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_mean,877.1588134765625,877.1588134765625,191.258544921875,611.29541015625,685.9002685546875,-74.6048583984375,-60.02362060546875,85.261474609375
V0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0,V0,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,113.93865203857422,97.18306223551433,16.755589803059898,-13.640902201334633,16.755589803059898
V0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_seed2,V0,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,94.06837463378906,97.18306223551433,-3.114687601725258,-13.640902201334633,16.755589803059898
V0__seed3__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_seed3,V0,3,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0__seed3__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,83.54216003417969,97.18306223551433,-13.640902201334633,-13.640902201334633,16.755589803059898
C_10__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,C_10,C_10,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/C_10__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,123.41931915283203,97.18306223551433,26.23625691731771,-13.640902201334633,16.755589803059898
C_10__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,C_10_seed2,C_10,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/C_10__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,111.69678497314453,97.18306223551433,14.51372273763021,-13.640902201334633,16.755589803059898
V0_I_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_I_0,V0_I_0,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_I_0__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,108.52046203613281,97.18306223551433,11.337399800618492,-13.640902201334633,16.755589803059898
V0_I_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_I_0_seed2,V0_I_0,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_I_0__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,95.02062225341797,97.18306223551433,-2.162439982096352,-13.640902201334633,16.755589803059898
V0_T_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_T_1,V0_T_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_T_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,117.2903823852539,97.18306223551433,20.107320149739586,-13.640902201334633,16.755589803059898
V0_T_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,V0_T_1_seed2,V0_T_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/V0_T_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,87.60845184326172,97.18306223551433,-9.574610392252602,-13.640902201334633,16.755589803059898
D_MZIP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MZIP_1,D_MZIP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MZIP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,106.98373413085938,97.18306223551433,9.800671895345054,-13.640902201334633,16.755589803059898
D_MZIP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MZIP_1_seed2,D_MZIP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MZIP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_z_pl_500_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,108.74478149414062,97.18306223551433,11.561719258626304,-13.640902201334633,16.755589803059898
D_IP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_IP_1,D_IP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_IP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,98.98711395263672,97.18306223551433,1.8040517171223982,-13.640902201334633,16.755589803059898
D_IP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_IP_1_seed2,D_IP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_IP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_ewvf_nwvf_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,103.28067016601562,97.18306223551433,6.0976079305013045,-13.640902201334633,16.755589803059898
D_MTP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTP_1,D_MTP_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTP_1__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,98.32405090332031,97.18306223551433,1.140988667805992,-13.640902201334633,16.755589803059898
D_MTP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTP_1_seed2,D_MTP_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTP_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_prcp_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,105.6337661743164,97.18306223551433,8.450703938802086,-13.640902201334633,16.755589803059898
D_MT_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MT_1,D_MT_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MT_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,44.99193572998047,97.18306223551433,-52.19112650553385,-13.640902201334633,16.755589803059898
D_MT_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MT_1_seed2,D_MT_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MT_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,43.67897033691406,97.18306223551433,-53.50409189860026,-13.640902201334633,16.755589803059898
D_MTC_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTC_1,D_MTC_1,1,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTC_1__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,55.571353912353516,97.18306223551433,-41.611708323160805,-13.640902201334633,16.755589803059898
D_MTC_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56,D_MTC_1_seed2,D_MTC_1,2,/Users/au728490/ceddar_runs/models_and_samples/evaluation/D_MTC_1__seed2__HR_prcp_DANRA__SIZE_128x128__LR_msl_thetae_pl_850_cape_ERA5__LOSS_sdfweighted__HEADS_4__TIMESTEPS_56/summary/evaluation_summary.json,climatological.annual_sum_std,Spatial SD of annual precipitation,mm year$^{-1}$,hr,climatological.hr_annual_sum_std,146.65576171875,146.65576171875,49.47269948323568,72.63123321533203,97.18306223551433,-24.55182902018229,-13.640902201334633,16.755589803059898
