configuration,metric,metric_label,metric_index,pillar,seed_1_value,seed_2_value,raw_seed_gap,v0_min,v0_max,v0_range,normalized_seed_gap
V0_T_0,features.gen_ens_A,SAL amplitude component,27,Features,-0.2877968385868213,-0.13732231007233783,0.15047452851448348,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.7310708707532511
V0_T_1,features.gen_ens_A,SAL amplitude component,27,Features,-0.1138705744231431,-0.2667742591438096,0.15290368472066648,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.7428727707849826
V0_Z_0,features.gen_ens_A,SAL amplitude component,27,Features,-0.16896265910187838,-0.25155655291911133,0.08259389381723295,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.4012771494815095
V0_Z_1,features.gen_ens_A,SAL amplitude component,27,Features,-0.21346639016170893,-0.1799665878926695,0.033499802269039425,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.16275664630197598
D_IP_1,features.gen_ens_A,SAL amplitude component,27,Features,-0.2256456535725317,-0.1958476353213246,0.029798018251207092,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.14477176545885928
D_MZP_1,features.gen_ens_A,SAL amplitude component,27,Features,-0.3400640278701145,-0.1665984616823236,0.17346556618779094,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.8427713565250199
D_MTP_0,features.gen_ens_A,SAL amplitude component,27,Features,-0.30121811805188714,-0.1883918735574865,0.11282624449440065,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.5481590912471371
D_MTP_1,features.gen_ens_A,SAL amplitude component,27,Features,-0.17916377200521982,-0.2051253340866236,0.025961562081403766,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.1261325885805291
D_MTCP_1,features.gen_ens_A,SAL amplitude component,27,Features,-0.21699389442340294,-0.27171250950903547,0.05471861508563253,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.26584689097872777
D_MZIP_1,features.gen_ens_A,SAL amplitude component,27,Features,-0.1726514790594686,-0.15744474178589024,0.015206737273578352,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.07388096025063
D_MT_1,features.gen_ens_A,SAL amplitude component,27,Features,-0.7017268165357526,-0.9125191823210801,0.21079236578532745,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,1.0241212245299331
D_MTC_1,features.gen_ens_A,SAL amplitude component,27,Features,-0.656655980394715,-0.35806898533495435,0.2985869950597606,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,1.4506658145330236
C_10,features.gen_ens_L,SAL location component,28,Features,0.03780734472650408,0.01789407625520023,0.019913268471303848,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.4785728732745589
V0_C_0,features.gen_ens_L,SAL location component,28,Features,0.040904646088488664,0.025622747852475185,0.015281898236013478,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.36726778220449124
V0_C_1,features.gen_ens_L,SAL location component,28,Features,0.04197452076691327,0.03707791693072977,0.004896603836183497,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.11767941413266787
V0_I_0,features.gen_ens_L,SAL location component,28,Features,0.029892111210134017,0.02166754272941429,0.008224568480719726,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.197659935883127
V0_I_1,features.gen_ens_L,SAL location component,28,Features,0.041350010358600114,0.06323210150884043,0.021882091150240313,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.5258893209880289
V0_M_0,features.gen_ens_L,SAL location component,28,Features,0.03910176522759176,0.013407289461348308,0.025694475766243452,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.6175118420391341
V0_M_1,features.gen_ens_L,SAL location component,28,Features,0.029732628296694256,0.03743087859425548,0.007698250297561222,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.18501100255840502
V0_T_0,features.gen_ens_L,SAL location component,28,Features,0.03727249518451308,0.037400654496668184,0.00012815931215510307,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.0030800353213408407
V0_T_1,features.gen_ens_L,SAL location component,28,Features,0.023371261478420453,0.033722157423849444,0.010350895945428991,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.2487616746948617
V0_Z_0,features.gen_ens_L,SAL location component,28,Features,0.095194610696019,0.020879879832756194,0.07431473086326282,0.028594645540974024,0.07020433464652334,0.04160968910554932,1.7859958211836713
V0_Z_1,features.gen_ens_L,SAL location component,28,Features,0.029145700185723447,0.02121981825852835,0.007925881927195098,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.1904816425590177
D_IP_1,features.gen_ens_L,SAL location component,28,Features,0.03473623889783819,0.04097678289741595,0.006240543999577762,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.14997814532446208
D_MZP_1,features.gen_ens_L,SAL location component,28,Features,0.021333860772673734,0.051312439182120285,0.029978578409446552,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.7204710982915858
D_MTP_0,features.gen_ens_L,SAL location component,28,Features,0.026261883252034778,0.05016580929296355,0.02390392604092877,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.5744798039776942
D_MTP_1,features.gen_ens_L,SAL location component,28,Features,0.026669644535269176,0.03212750849320149,0.005457863957932317,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.13116810231596812
D_MTCP_1,features.gen_ens_L,SAL location component,28,Features,0.03357540260019689,0.05169105369993168,0.018115651099734793,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.4353709794317781
D_MZIP_1,features.gen_ens_L,SAL location component,28,Features,0.045343655424371576,0.07081797451250513,0.02547431908813355,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.6122208465320195
D_MT_1,features.gen_ens_L,SAL location component,28,Features,0.05397712820671167,0.07231694258842714,0.018339814381715468,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.440758265104883
D_MTC_1,features.gen_ens_L,SAL location component,28,Features,0.05981684537732515,0.0542839008200899,0.005532944557235249,0.028594645540974024,0.07020433464652334,0.04160968910554932,0.1329725041492161
C_10,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.1271802575805567,0.12140628819977892,0.005773969380777788,0.12026076731163952,0.1254583608820972,0.005197593570457668,1.1108928203998392
V0_C_0,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.1331370012769109,0.13013969467640601,0.002997306600504873,0.12026076731163952,0.1254583608820972,0.005197593570457668,0.5766719848087216
V0_C_1,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.12279131022739634,0.11816623431379257,0.004625075913603768,0.12026076731163952,0.1254583608820972,0.005197593570457668,0.8898494757058338
V0_I_0,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.13545951650668192,0.1354686579778596,9.141471177670502e-06,0.12026076731163952,0.1254583608820972,0.005197593570457668,0.0017587891499691772
V0_I_1,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.133267975234575,0.12972814008943645,0.003539835145138559,0.12026076731163952,0.1254583608820972,0.005197593570457668,0.6810527020154951
V0_M_0,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.12496662290395924,0.12317406426518278,0.001792558638776462,0.12026076731163952,0.1254583608820972,0.005197593570457668,0.3448824180799924
V0_M_1,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.12967187402626826,0.12870677405771602,0.0009650999685522355,0.12026076731163952,0.1254583608820972,0.005197593570457668,0.18568207680525795
V0_T_0,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.12100357630259842,0.13451747545698522,0.013513899154386805,0.12026076731163952,0.1254583608820972,0.005197593570457668,2.600029989108374
V0_T_1,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.13094462232652607,0.12227518434390139,0.008669437982624678,0.12026076731163952,0.1254583608820972,0.005197593570457668,1.6679715074107462
V0_Z_0,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.12709598751204187,0.13299654669359404,0.005900559181552162,0.12026076731163952,0.1254583608820972,0.005197593570457668,1.1352482839539522
V0_Z_1,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.13505117617120097,0.1262098070687101,0.008841369102490865,0.12026076731163952,0.1254583608820972,0.005197593570457668,1.7010504924324719
D_IP_1,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.13181947622901338,0.12027870829401101,0.011540767935002375,0.12026076731163952,0.1254583608820972,0.005197593570457668,2.2204059972288612
D_MZP_1,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.1401275611871762,0.12153223456503595,0.01859532662214025,0.12026076731163952,0.1254583608820972,0.005197593570457668,3.5776800109637783
D_MTP_0,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.12626132271882817,0.12150136938470758,0.00475995333412059,0.12026076731163952,0.1254583608820972,0.005197593570457668,0.9157994501869945
D_MTP_1,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.13125692822585247,0.11858805615457181,0.01266887207128066,0.12026076731163952,0.1254583608820972,0.005197593570457668,2.437449542666938
D_MTCP_1,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.12857658764451776,0.12677341562588942,0.0018031720186283406,0.12026076731163952,0.1254583608820972,0.005197593570457668,0.3469243976438051
D_MZIP_1,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.12856517427479347,0.13426123663368464,0.0056960623588911685,0.12026076731163952,0.1254583608820972,0.005197593570457668,1.0959037642471166
D_MT_1,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.29209396892998135,0.30361115570530633,0.011517186775324983,0.12026076731163952,0.1254583608820972,0.005197593570457668,2.215869059248288
D_MTC_1,temporal.pair_wet_jsd_genens_hr,Wet-spell duration JSD,29,Temporal,0.2379125814352536,0.18534296526241767,0.052569616172835926,0.12026076731163952,0.1254583608820972,0.005197593570457668,10.114222179978373
C_10,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.10206384751550987,0.09100612168079857,0.011057725834711304,0.09665262683280754,0.10123826839738968,0.004585641564582146,2.4113803224650656
V0_C_0,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.1185905908282933,0.09876243162473679,0.019828159203556517,0.09665262683280754,0.10123826839738968,0.004585641564582146,4.323966215916682
V0_C_1,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.10484251534318012,0.08673439027540016,0.018108125067779965,0.09665262683280754,0.10123826839738968,0.004585641564582146,3.948874942088941
V0_I_0,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.10553201216529919,0.1087869576827377,0.003254945517438518,0.09665262683280754,0.10123826839738968,0.004585641564582146,0.7098124595211609
V0_I_1,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.1063439576555307,0.09518122340137905,0.011162734254151652,0.09665262683280754,0.10123826839738968,0.004585641564582146,2.434279717884759
V0_M_0,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.10861046497974237,0.09964222100480194,0.008968243974940435,0.09665262683280754,0.10123826839738968,0.004585641564582146,1.9557228467676018
V0_M_1,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.10495837522349011,0.09651369517969824,0.008444680043791869,0.09665262683280754,0.10123826839738968,0.004585641564582146,1.8415482162878918
V0_T_0,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.1039350689753458,0.09797244663393032,0.00596262234141548,0.09665262683280754,0.10123826839738968,0.004585641564582146,1.3002809437764695
V0_T_1,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.11092995613078889,0.09247204652380338,0.018457909606985512,0.09665262683280754,0.10123826839738968,0.004585641564582146,4.025153154042347
V0_Z_0,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.10119407259952308,0.09963875577074872,0.0015553168287743557,0.09665262683280754,0.10123826839738968,0.004585641564582146,0.33917104223475864
V0_Z_1,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.10498352313557408,0.09369091909690977,0.011292604038664306,0.09665262683280754,0.10123826839738968,0.004585641564582146,2.4626006807606458
D_IP_1,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.10750063588318146,0.09256960081485772,0.01493103506832373,0.09665262683280754,0.10123826839738968,0.004585641564582146,3.2560405906221934
D_MZP_1,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.11640937505582413,0.09391476390523332,0.022494611150590815,0.09665262683280754,0.10123826839738968,0.004585641564582146,4.905444709052521
D_MTP_0,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.10664974113637563,0.09529683990307075,0.011352901233304874,0.09665262683280754,0.10123826839738968,0.004585641564582146,2.4757498102317066
D_MTP_1,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.10621693712330439,0.09825101512498743,0.007965921998316958,0.09665262683280754,0.10123826839738968,0.004585641564582146,1.737144494642339
D_MTCP_1,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.0990858972251058,0.1056811546506445,0.006595257425538695,0.09665262683280754,0.10123826839738968,0.004585641564582146,1.4382409380790033
D_MZIP_1,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.10249772291263226,0.09708113217889995,0.00541659073373231,0.09665262683280754,0.10123826839738968,0.004585641564582146,1.1812067422731243
D_MT_1,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.22402247633207134,0.24132427939817236,0.017301803066101018,0.09665262683280754,0.10123826839738968,0.004585641564582146,3.7730386953341384
D_MTC_1,temporal.pair_dry_jsd_genens_hr,Dry-spell duration JSD,30,Temporal,0.20116270725033347,0.20224781313792456,0.0010851058875910868,0.09665262683280754,0.10123826839738968,0.004585641564582146,0.23663120466546192
